indx;phi_xy;phi_yz;phi_xz;magn_2
3736;2.824537086;-1.992350101;2.509902000;5148.406250000
3737;2.826408576;-1.990467262;2.510513305;5151.182128906
3738;2.825460243;-1.987285137;2.504886627;5156.579101562
3739;2.824515151;-1.985407447;2.500924587;5167.518554687
3740;2.824515151;-1.982798767;2.497522354;5156.685058593
3741;2.827782154;-1.979617023;2.498665332;5150.221679687
3742;2.825919628;-1.977563667;2.492913246;5131.206054687
3743;2.827782154;-1.973061561;2.489966392;5123.666503906
3744;2.827325820;-1.969666385;2.484649896;5095.603515625
3745;2.824053764;-1.967576599;2.476444959;5080.957519531
3746;2.826867866;-1.963595008;2.475623369;5057.475585937
3747;2.827325820;-1.959054470;2.470106124;5054.575195312
3748;2.825891494;-1.953436088;2.459855556;5084.712890625
3749;2.825919628;-1.949692821;2.454588413;5023.708496093
3750;2.826378059;-1.945129966;2.448801517;5021.403320312
3751;2.827782154;-1.941088104;2.445282697;5002.886718750
3752;2.824999046;-1.937238216;2.434978485;4950.833007812
3753;2.826867866;-1.933997917;2.433304071;4949.718750000
3754;2.823591041;-1.929054069;2.420407772;4926.871093750
3755;2.827360916;-1.926824569;2.423357963;4893.314453125
3756;2.824073600;-1.920446586;2.408066749;4866.442871093
3757;2.825023460;-1.916795825;2.403994083;4836.814453125
3758;2.821718406;-1.910252475;2.388147115;4855.974121093
3759;2.825486373;-1.909352111;2.393044233;4827.229492187
3760;2.824073600;-1.903771877;2.381711006;4814.120117187
3761;2.823142528;-1.900531768;2.374883890;4776.962402343
3762;2.822195053;-1.897241687;2.367903709;4784.914062500
3763;2.825977134;-1.893488502;2.368070602;4748.236328125
3764;2.824093341;-1.891131210;2.360956430;4731.871582031
3765;2.822195053;-1.887365531;2.351432800;4756.342285156
3766;2.822195053;-1.883113288;2.344204664;4744.385253906
3767;2.822674942;-1.881183719;2.341702699;4707.996093750
3768;2.825023460;-1.877425193;2.339164495;4720.644531250
3769;2.824559211;-1.876449775;2.336684703;4704.528808593
3770;2.822206306;-1.874487972;2.329306125;4676.437500000
3771;2.819369792;-1.871617507;2.319536209;4676.936523437
3772;2.822206306;-1.868741893;2.319174289;4661.301269531
3773;2.825513362;-1.866862773;2.321382761;4661.743164062
3774;2.825047969;-1.864418983;2.316215991;4642.122070312
3775;2.820787429;-1.861530494;2.303873062;4646.856445312
3776;2.824559211;-1.859225845;2.305985450;4659.582031250
3777;2.820787429;-1.857188796;2.295965909;4635.994628906
3778;2.823158264;-1.850345516;2.287250280;4598.020996093
3779;2.821736145;-1.848887634;2.282161235;4598.558593750
3780;2.821264743;-1.841987609;2.268338441;4569.247070312
3781;2.823644447;-1.840927028;2.270245075;4545.697753906
3782;2.823644447;-1.835039043;2.258877515;4532.405761718
3783;2.818414211;-1.835839271;2.251862764;4520.237792968
3784;2.821271419;-1.829916191;2.244953632;4499.185546875
3785;2.820796489;-1.825849342;2.236131429;4477.557128906
3786;2.820317745;-1.819128227;2.221873044;4493.336914062
3787;2.822228908;-1.818391799;2.223464488;4458.041992187
3788;2.820800971;-1.813518524;2.211213588;4409.820312500
3789;2.822715759;-1.810138130;2.207304477;4411.952636718
3790;2.824626922;-1.806762886;2.203334808;4414.200195312
3791;2.819842147;-1.805617332;2.193305253;4411.212890625
3792;2.821763515;-1.803313446;2.191502571;4373.450683593
3793;2.819363117;-1.798411750;2.177335500;4385.013671875
3794;2.819842147;-1.794550037;2.169811725;4348.729492187
3795;2.819842147;-1.791500568;2.163223743;4343.312500000
3796;2.822251796;-1.788785457;2.161036014;4318.044433593
3797;2.822729587;-1.785389328;2.154304504;4324.757812500
3798;2.818877983;-1.782987356;2.143105268;4303.590332031
3799;2.819360733;-1.778049945;2.132845401;4307.912597656
3800;2.819360733;-1.770351791;2.115447044;4295.571289062
3801;2.821292114;-1.767882251;2.112642288;4258.921875000
3802;2.821299076;-1.764143371;2.104011297;4212.218261718
3803;2.824217605;-1.761024713;2.101012229;4199.771484375
3804;2.817898559;-1.755067729;2.077894926;4194.671875000
3805;2.818868446;-1.752220869;2.072520732;4174.484375000
3806;2.820329189;-1.747505187;2.063282012;4164.111816406
3807;2.822275352;-1.744081401;2.057695627;4167.838378906
3808;2.821306228;-1.736735916;2.038357973;4134.041015625
3809;2.820819664;-1.735416793;2.034443855;4120.269042968
3810;2.822786331;-1.731171846;2.026491880;4083.130859375
3811;2.818863677;-1.729324340;2.016729354;4104.730468750
3812;2.820331573;-1.726141452;2.010638952;4097.075683593
3813;2.822287082;-1.724302291;2.008501768;4103.116699218
3814;2.821800994;-1.721361064;2.000389099;4087.721435546
3815;2.820819664;-1.717933750;1.990384292;4099.879882812
3816;2.819351196;-1.717044258;1.986288547;4062.847167968
3817;2.820331573;-1.714976549;1.982177734;4084.638427734
3818;2.817879486;-1.712235069;1.972150421;4061.675537109
3819;2.822287082;-1.713149452;1.979842376;4090.813720703
3820;2.821313381;-1.710405111;1.971518993;4063.922851562
3821;2.824260520;-1.710405111;1.975087547;4056.162841796
3822;2.821313381;-1.708802461;1.967335224;4062.280517578
3823;2.819351196;-1.709025382;1.965587520;4054.443603515
3824;2.824260520;-1.705594921;1.962403869;4051.293457031
3825;2.824260520;-1.703989982;1.958146095;4049.708984375
3826;2.820824623;-1.700988674;1.946196460;4042.611572265
3827;2.822299194;-1.699379205;1.943597412;4037.194824218
3828;2.822786331;-1.694346904;1.930651664;4044.474609375
3829;2.824768257;-1.694747829;1.933943367;4013.280761718
3830;2.821320724;-1.688476657;1.913192939;4003.609619140
3831;2.823794841;-1.687046146;1.911918544;3982.826660156
3832;2.820829391;-1.682175636;1.895514297;3986.543457031
3833;2.824282169;-1.678749465;1.889543914;3987.935791015
3834;2.821830272;-1.673087120;1.871401977;3924.770263671
3835;2.822815418;-1.671118497;1.866833877;3946.830566406
3836;2.823323059;-1.663247346;1.845109367;3914.138671875
3837;2.820339012;-1.658320522;1.828609848;3918.681396484
3838;2.820341300;-1.655452156;1.820475387;3878.114257812
3839;2.820341300;-1.652147197;1.811063671;3876.193359375
3840;2.821850299;-1.645905590;1.794272994;3830.391845703
3841;2.820343971;-1.642579174;1.783605003;3832.514404296
3842;2.820343971;-1.639251136;1.773983383;3830.900878906
3843;2.819842147;-1.636030292;1.764323472;3817.887207031
3844;2.818834114;-1.629552268;1.744895219;3792.148681640
3845;2.821860313;-1.626201725;1.736768150;3783.236328125
3846;2.819842147;-1.622937679;1.726101160;3774.381347656
3847;2.822875499;-1.621258497;1.722678756;3766.227539062
3848;2.823894977;-1.616296195;1.708383083;3749.430175781
3849;2.820348930;-1.613000965;1.697025203;3744.580322265
3850;2.820859432;-1.606374645;1.677532100;3716.334960937
3851;2.820859432;-1.606374645;1.677532100;3716.334960937
3852;2.821373462;-1.599699878;1.657755947;3688.492675781
3853;2.823411750;-1.596257781;1.647962474;3695.446289062
3854;2.819331169;-1.592939281;1.637025833;3679.810546875
3855;2.820859432;-1.592826747;1.637025833;3713.722656250
3856;2.820354270;-1.586153507;1.616917514;3663.944824218
3857;2.822399616;-1.582720851;1.606863260;3671.166992187
3858;2.819842338;-1.579343223;1.596431732;3652.160888671
3859;2.819328498;-1.577645540;1.591306304;3640.847412109
3860;2.822426033;-1.572517490;1.576004600;3595.987060546
3861;2.822412967;-1.570796394;1.570796394;3633.241210937
3862;2.822412967;-1.567371749;1.560434103;3633.279541015
3863;2.823957443;-1.565659427;1.555172681;3629.629882812
3864;2.822426033;-1.560469722;1.539556503;3596.323242187
3865;2.820875167;-1.558748722;1.534542798;3600.145996093
3866;2.820875167;-1.557027912;1.529369354;3600.290039062
3867;2.823467254;-1.553556680;1.518488168;3582.109619140
3868;2.820362091;-1.550002098;1.508377552;3552.874755859
3869;2.819323348;-1.548308849;1.503540420;3567.904785156
3870;2.822439670;-1.543121814;1.487221813;3561.364746093
3871;2.822439670;-1.541393041;1.482025051;3561.681640625
3872;2.825592231;-1.536027812;1.464812040;3518.607666015
3873;2.822970390;-1.536088085;1.465919399;3536.922363281
3874;2.822453308;-1.530817604;1.450329875;3527.107177734
3875;2.820886135;-1.529081439;1.445797061;3531.217773437
3876;2.824021816;-1.525609731;1.434088325;3524.878906250
3877;2.824561595;-1.523710727;1.428154706;3499.716796875
3878;2.819842147;-1.518488168;1.415001153;3512.278808593
3879;2.822986793;-1.518488168;1.413379573;3504.979736328
3880;2.821422100;-1.512966156;1.397935752;3473.862548828
3881;2.822466850;-1.511425590;1.392805938;3496.441894531
3882;2.821430206;-1.503877067;1.371355772;3440.892089843
3883;2.826171112;-1.504228210;1.369268536;3466.467529296
3884;2.820902633;-1.498484516;1.356073260;3432.287109375
3885;2.820902633;-1.498484516;1.356073260;3432.287109375
3886;2.827799606;-1.491597270;1.330939292;3432.181152343
3887;2.825683784;-1.489702463;1.327089905;3425.717773437
3888;2.824636936;-1.484134578;1.311876893;3406.750000000
3889;2.821979045;-1.480296993;1.303180098;3390.605712890
3890;2.825715065;-1.476934432;1.290344600;3396.300781250
3891;2.824662685;-1.473069429;1.280337095;3376.785156250
3892;2.821455955;-1.467225646;1.266988396;3351.344238281
3893;2.819303703;-1.467041015;1.268523812;3344.199218750
3894;2.823623847;-1.461521148;1.249045848;3326.307128906
3895;2.821464729;-1.457766628;1.240915894;3321.543212890
3896;2.821473598;-1.455369710;1.234364986;3287.343261718
3897;2.824180603;-1.454001808;1.227772474;3306.321044921
3898;2.823644447;-1.448444938;1.213230490;3299.521728515
3899;2.820931434;-1.446218013;1.210230350;3283.136718750
3900;2.821482467;-1.442184209;1.198844909;3261.191650390
3901;2.824204254;-1.440861129;1.192196607;3280.207519531
3902;2.821482467;-1.435024833;1.179913043;3266.800292968
3903;2.820937347;-1.432989215;1.175225257;3257.714843750
3904;2.820390701;-1.429155254;1.165904641;3250.156738281
3905;2.822597026;-1.425048255;1.152572035;3225.263427734
3906;2.824276733;-1.420643568;1.139101266;3190.179687500
3907;2.825366973;-1.419390439;1.134476780;3212.624511718
3908;2.823728752;-1.413150548;1.120722651;3186.232666015
3909;2.824276733;-1.413436651;1.120722651;3196.633544921
3910;2.822062015;-1.407746696;1.109385848;3194.703125000
3911;2.822627830;-1.405346870;1.102664470;3172.249267578
3912;2.822627830;-1.401739120;1.093756675;3175.745117187
3913;2.823750495;-1.399625539;1.087017297;3163.768554687
3914;2.824878501;-1.395699262;1.075839042;3153.665283203
3915;2.822643280;-1.393571014;1.073827743;3148.584716796
3916;2.820968437;-1.388962383;1.065138101;3121.510742187
3917;2.824935436;-1.384652614;1.049178123;3094.764160156
3918;2.822112274;-1.382140636;1.047353267;3079.685791015
3919;2.823817253;-1.380317325;1.040580630;3078.283447265
3920;2.822125434;-1.375595450;1.032068967;3051.843994140
3921;2.822707366;-1.373033761;1.025292158;3030.349853515
3922;2.823294448;-1.366778373;1.010109424;3013.081787109
3923;2.820994377;-1.366397619;1.012716770;3006.378417968
3924;2.821577262;-1.361941099;1.001813173;2987.276367187
3925;2.822740745;-1.359703063;0.995038127;2976.145019531
3926;2.823909568;-1.355611801;0.984152507;2967.232910156
3927;2.823334693;-1.353358983;0.980083751;2959.491455078
3928;2.824509620;-1.351099729;0.973296070;2948.533447265
3929;2.825114440;-1.348415374;0.966490840;2927.769531250
3930;2.822774696;-1.344282865;0.961262798;2925.656738281
3931;2.823375701;-1.343424797;0.958474254;2902.789550781
3932;2.821028518;-1.337944030;0.950546836;2868.330322265
3933;2.825759410;-1.335102558;0.937003707;2886.040527343
3934;2.824592781;-1.332338333;0.933103466;2868.916015625
3935;2.828165531;-1.330473184;0.923404312;2864.949951171
3936;2.827584743;-1.326283693;0.915690422;2860.042480468
3937;2.825241088;-1.324409246;0.915690422;2821.395996093
3938;2.825830268;-1.319266557;0.904288864;2838.375732421
3939;2.825241088;-1.318785548;0.904288864;2828.742919921
3940;2.825866222;-1.314064621;0.893814945;2811.388671875
3941;2.828265666;-1.312685251;0.887087059;2820.387451171
3942;2.827725601;-1.306934237;0.876669311;2784.132324218
3943;2.825902748;-1.303180098;0.872426128;2792.420410156
3944;2.823482990;-1.300787448;0.871848869;2788.646240234
3945;2.827725601;-1.299433593;0.862170124;2794.581542968
3946;2.824708461;-1.294636964;0.858117485;2784.007324218
3947;2.825340080;-1.293570756;0.855052852;2761.966308593
3948;2.825340080;-1.289814357;0.848022556;2767.383056640
3949;2.827773857;-1.290354843;0.844930458;2773.759765625
3950;2.827222061;-1.284412860;0.834862804;2738.465087890
3951;2.825373840;-1.282531976;0.834538841;2744.304199218
3952;2.824798774;-1.276504516;0.824593830;2709.432373046
3953;2.826014995;-1.277644991;0.824593830;2728.102539062
3954;2.827267837;-1.275191783;0.818066310;2718.546386718
3955;2.826661586;-1.272732138;0.814705753;2712.073242187
3956;2.824829578;-1.265314698;0.804750633;2692.884765625
3957;2.824829578;-1.265314698;0.804750633;2692.884765625
3958;2.825477600;-1.262227773;0.798300695;2674.310302734
3959;2.829246330;-1.260337710;0.788634395;2671.265869140
3960;2.830526828;-1.254064559;0.775752115;2668.048583984
3961;2.829305648;-1.250933766;0.772578430;2652.711181640
3962;2.825549125;-1.247148275;0.772659969;2631.323242187
3963;2.826211452;-1.243969678;0.766292285;2613.248535156
3964;2.824924659;-1.240823388;0.763319778;2631.476806640
3965;2.825585556;-1.239522218;0.760087108;2610.376708984
3966;2.820482063;-1.234406471;0.760403394;2604.537597656
3967;2.828180789;-1.230611801;0.741401433;2599.043945312
3968;2.828234481;-1.226685285;0.735126066;2572.392822265
3969;2.829550743;-1.224098920;0.728854703;2563.778076171
3970;2.823718070;-1.220299720;0.732815074;2579.000488281
3971;2.828289031;-1.217005491;0.720070648;2555.720458984
3972;2.825697708;-1.212500095;0.717600917;2556.334960937
3973;2.827017593;-1.211787939;0.714310646;2544.579833984
3974;2.827064704;-1.205819010;0.705322790;2521.914306640
3975;2.821817207;-1.202447414;0.709093999;2513.491455078
3976;2.831018638;-1.200115799;0.690301227;2526.399414062
3977;2.827112388;-1.195986862;0.690879392;2506.355712890
3978;2.827160835;-1.189908618;0.682108497;2484.304687500
3979;2.826464653;-1.191429853;0.685428619;2504.540527343
3980;2.823847579;-1.184556121;0.680049419;2476.804199218
3981;2.825197029;-1.183779239;0.676736879;2465.337158203
3982;2.829225349;-1.178062915;0.662158870;2470.360107421
3983;2.828631591;-1.174888849;0.658806085;2433.240722656
3984;2.826644897;-1.168638229;0.653635883;2414.867919921
3985;2.830080795;-1.165904521;0.644347143;2404.514892578
3986;2.827360916;-1.163164854;0.645183277;2402.430908203
3987;2.824633407;-1.162336111;0.648534679;2396.745361328
3988;2.832881927;-1.158505439;0.630033922;2393.172851562
3989;2.826738548;-1.154062747;0.634319400;2377.076416015
3990;2.825382232;-1.150436162;0.631854343;2364.082031250
3991;2.825382232;-1.146601915;0.626973628;2371.573242187
3992;2.825420856;-1.143994092;0.623619747;2343.933105468
3993;2.826786518;-1.141909122;0.618814754;2368.096435546
3994;2.824043750;-1.136468648;0.616436386;2338.794921875
3995;2.826884269;-1.132759809;0.607362318;2320.806640625
3996;2.824073600;-1.128018617;0.606059312;2323.015136718
3997;2.826193618;-1.126103878;0.600403308;2324.225341796
3998;2.828376770;-1.121433496;0.591388607;2298.371337890
3999;2.825540065;-1.120506763;0.594759225;2292.897216796
4000;2.824838638;-1.115736246;0.590239715;2292.676513671
4001;2.827738761;-1.111933469;0.581283807;2275.245361328
4002;2.827738761;-1.110016822;0.579074335;2279.230957031
4003;2.833539962;-1.105236768;0.564569425;2271.470947265
4004;2.822736549;-1.102341055;0.578047180;2257.842529296
4005;2.828499984;-1.104275226;0.571337461;2268.599121093
4006;2.825664520;-1.098470096;0.569178676;2240.757080078
4007;2.829337882;-1.093649148;0.558177185;2235.830322265
4008;2.828626632;-1.090740919;0.556075096;2232.027099609
4009;2.830911827;-1.087733745;0.549305057;2203.359130859
4010;2.822800636;-1.081862335;0.555263233;2203.618408203
4011;2.825750541;-1.082881689;0.551913213;2208.862060546
4012;2.825794410;-1.077888846;0.546496391;2187.109130859
4013;2.827249526;-1.078030824;0.544457149;2206.845458984
4014;2.828094005;-1.067091941;0.531724071;2175.709472656
4015;2.824360370;-1.064975500;0.535079097;2162.849365234
4016;2.829623699;-1.064122557;0.526392364;2169.783691406
4017;2.828156471;-1.060078501;0.524442148;2158.729492187
4018;2.828219890;-1.054928064;0.519146060;2137.706298828
4019;2.830512523;-1.051105141;0.511969184;2143.900878906
4020;2.828284072;-1.045900106;0.510085821;2125.576660156
4021;2.827534484;-1.042881011;0.508214998;2122.426513671
4022;2.826781272;-1.039857029;0.506356668;2119.314453125
4023;2.827593994;-1.035700082;0.501172637;2106.349121093
4024;2.830762100;-1.029615163;0.490851783;2095.554443359
4025;2.826072692;-1.029615163;0.497532939;2100.356445312
4026;2.825306701;-1.024667024;0.493941354;2101.902587890
4027;2.826945495;-1.018116950;0.485529661;2072.178222656
4028;2.823794841;-1.015040636;0.487093877;2071.784179687
4029;2.822225093;-1.012672781;0.487093877;2057.224609375
4030;2.826221656;-1.007679700;0.477002429;2054.314697265
4031;2.823037147;-1.004583597;0.478596687;2054.036132812
4032;2.830250263;-1.002691745;0.466975402;2051.577636718
4033;2.830334186;-0.999052524;0.463647603;2027.682861328
4034;2.826272964;-0.998378562;0.468614435;2044.125000000
4035;2.825482845;-0.995269775;0.466947937;2041.589477539
4036;2.826325225;-0.989039802;0.460363578;2034.299926757
4037;2.827117729;-0.990274906;0.460363578;2041.435668945
4038;2.821473598;-0.983421134;0.462013626;2020.038085937
4039;2.828038692;-0.980282783;0.450555038;2010.750976562
4040;2.832187175;-0.979020214;0.443945741;1999.178222656
4041;2.826432037;-0.975871276;0.448966789;2001.425537109
4042;2.823957443;-0.972122478;0.449085569;2013.248046875
4043;2.826486587;-0.968274593;0.442546892;1987.729980468
4044;2.821514320;-0.958763027;0.441179513;1983.667724609
4045;2.827360916;-0.961937141;0.436190843;1981.208984375
4046;2.824026298;-0.956899452;0.436410808;1986.241455078
4047;2.824061584;-0.951078510;0.431658506;1968.253417968
